1457081961573,0,STARTLOG,VERSION=2,LOGGERDATE=2016/02/20
1457081961573,0,ASSIGNMENT_STARTED,ASSIGNMENT5_PART3B
1457081990684,1,START_RUN
1457081990684,1,FIRST_ASSIGNMENT_MODEL_LOG,NUM_MODELS=3,MODEL_SET=58
1457081990684,1,MODEL_NUM=0,model_58_0.xml,NEURALNET,NUM_HID=2,HID_TYPE=NUMBER,NUMPERHID=8
1457081990691,1,RUN,i=3,o=3,272.0,113.0,207.0,111,0.5003550918983702,-3.711049980665848E-4,1.0041100412215198,
1457081990696,1,RUN,i=3,o=3,272.0,113.0,207.0,111,0.5003550918983702,-3.711049980665848E-4,1.0041100412215198,
1457081990705,1,RUN,i=3,o=3,272.0,113.0,207.0,111,0.5003550918983702,-3.711049980665848E-4,1.0041100412215198,
1457081990684,1,MODEL_NUM=1,model_58_1.xml,NEURALNET,NUM_HID=2,HID_TYPE=NUMBER,NUMPERHID=8
1457081990732,1,RUN,i=3,o=3,272.0,112.0,208.0,111,0.5002419960620461,-3.8234027707328977E-4,1.0042309895874042,
1457081990733,1,RUN,i=3,o=3,272.0,112.0,208.0,111,0.5002419960620461,-3.8234027707328977E-4,1.0042309895874042,
1457081990743,1,RUN,i=3,o=3,272.0,112.0,208.0,111,0.5002419960620461,-3.8234027707328977E-4,1.0042309895874042,
1457081990750,1,RUN,i=3,o=3,272.0,112.0,208.0,111,0.5002419960620461,-3.8234027707328977E-4,1.0042309895874042,
1457081990684,1,MODEL_NUM=2,model_58_2.xml,NEURALNET,NUM_HID=2,HID_TYPE=NUMBER,NUMPERHID=8
1457081990758,1,RUN,i=3,o=3,272.0,112.0,208.0,111,0.5002419960620461,-3.8234027707328977E-4,1.0042309895874042,
1457081990770,1,RUN,i=3,o=3,272.0,112.0,208.0,111,0.5002419960620461,-3.8234027707328977E-4,1.0042309895874042,
1457081990795,1,RUN,i=3,o=3,272.0,112.0,209.0,111,0.500137380574516,-3.9611383131243905E-4,1.00411066966657,
1457081990798,1,RUN,i=3,o=3,272.0,112.0,209.0,111,0.500137380574516,-3.9611383131243905E-4,1.00411066966657,
1457081990806,1,RUN,i=3,o=3,272.0,112.0,209.0,111,0.500137380574516,-3.9611383131243905E-4,1.00411066966657,
1457081990814,1,RUN,i=3,o=3,272.0,112.0,209.0,111,0.500137380574516,-3.9611383131243905E-4,1.00411066966657,
1457081990823,1,RUN,i=3,o=3,272.0,112.0,209.0,111,0.500137380574516,-3.9611383131243905E-4,1.00411066966657,
1457081990831,1,RUN,i=3,o=3,272.0,112.0,209.0,111,0.500137380574516,-3.9611383131243905E-4,1.00411066966657,
1457081990851,1,RUN,i=3,o=3,273.0,113.0,208.0,111,0.5001543024772304,-3.910289321391591E-4,1.0042953296396475,
1457081990855,1,RUN,i=3,o=3,273.0,113.0,208.0,111,0.5001543024772304,-3.910289321391591E-4,1.0042953296396475,
1457081990860,1,RUN,i=3,o=3,273.0,113.0,208.0,111,0.5001543024772304,-3.910289321391591E-4,1.0042953296396475,
1457081990869,1,RUN,i=3,o=3,273.0,113.0,208.0,111,0.5001543024772304,-3.910289321391591E-4,1.0042953296396475,
1457081990877,1,RUN,i=3,o=3,273.0,113.0,208.0,111,0.5001543024772304,-3.910289321391591E-4,1.0042953296396475,
1457081990886,1,RUN,i=3,o=3,273.0,113.0,208.0,111,0.5001543024772304,-3.910289321391591E-4,1.0042953296396475,
1457081990894,1,RUN,i=3,o=3,273.0,113.0,208.0,111,0.5001543024772304,-3.910289321391591E-4,1.0042953296396475,
1457081990912,1,RUN,i=3,o=3,273.0,112.0,211.0,111,0.49982740729409214,-4.27994605001647E-4,1.0041545782352062,
1457081990917,1,RUN,i=3,o=3,273.0,112.0,211.0,111,0.49982740729409214,-4.27994605001647E-4,1.0041545782352062,
1457081990922,1,RUN,i=3,o=3,273.0,112.0,211.0,111,0.49982740729409214,-4.27994605001647E-4,1.0041545782352062,
1457081990930,1,RUN,i=3,o=3,273.0,112.0,211.0,111,0.49982740729409214,-4.27994605001647E-4,1.0041545782352062,
1457081990938,1,RUN,i=3,o=3,273.0,112.0,211.0,111,0.49982740729409214,-4.27994605001647E-4,1.0041545782352062,
1457081990947,1,RUN,i=3,o=3,273.0,112.0,211.0,111,0.49982740729409214,-4.27994605001647E-4,1.0041545782352062,
1457081990955,1,RUN,i=3,o=3,273.0,112.0,211.0,111,0.49982740729409214,-4.27994605001647E-4,1.0041545782352062,
1457081990975,1,RUN,i=3,o=3,275.0,110.0,213.0,111,0.49933768096121395,-4.58089857142574E-4,1.0047532019288332,
1457081990977,1,RUN,i=3,o=3,275.0,110.0,213.0,111,0.49933768096121395,-4.58089857142574E-4,1.0047532019288332,
1457081990985,1,RUN,i=3,o=3,275.0,110.0,213.0,111,0.49933768096121395,-4.58089857142574E-4,1.0047532019288332,
1457081990993,1,RUN,i=3,o=3,275.0,110.0,213.0,111,0.49933768096121395,-4.58089857142574E-4,1.0047532019288332,
1457081991002,1,RUN,i=3,o=3,275.0,110.0,213.0,111,0.49933768096121395,-4.58089857142574E-4,1.0047532019288332,
1457081991010,1,RUN,i=3,o=3,275.0,110.0,213.0,111,0.49933768096121395,-4.58089857142574E-4,1.0047532019288332,
